	Stk_601899	Stk_601857	Stk_601766	Stk_601699	Stk_601628	Stk_601601	Stk_601398	Stk_601328	Stk_601169	Stk_601166	Stk_601088	Stk_601006	Stk_600887	Stk_600837	Stk_600585	Stk_600549	Stk_600519	Stk_600518	Stk_600489	Stk_600383	Stk_600362	Stk_600256	Stk_600111	Stk_600050	Stk_600048	Stk_600036	Stk_600031	Stk_600030	Stk_600028	Stk_600018	Stk_600016	Stk_600015	Stk_600000
2013/1/10	6.180123	10.318222	5.342475	88.003757	23.111477	23.457339	5.229055	6.311738	11.780792	35.036112	27.757223	8.537423	484.722113	199.053227	69.476204	288.400295	1151.185101	309.086347	173.290268	89.046302	35.150001	409.382337	463.802125	5.234497	158.434338	49.177815	432.92225	64.152101	11.741394	3.045609	118.381543	18.871199	73.566124
2013/1/11	6.099443	10.21504	5.257336	85.068958	22.793379	23.414159	5.19197	6.247333	11.392414	34.093718	27.154775	8.450686	485.341962	193.015212	66.709122	278.238662	1133.796571	299.073691	168.221448	85.4092	34.045813	400.838281	448.20681	5.116537	151.278518	48.233485	413.652714	61.677247	11.574613	2.976652	116.634214	18.554506	71.954117
2013/1/14	6.19626	10.352616	5.427614	89.853082	23.934145	24.407291	5.303226	6.492074	12.10444	36.166985	27.824161	8.62416	514.681493	206.500112	68.503986	288.912032	1123.921603	308.868681	171.811862	88.795468	35.447283	413.044075	457.969731	5.205007	157.651671	50.267427	430.781191	65.947584	11.858141	3.057102	124.497195	19.485957	75.837588
2013/1/15	6.244668	10.352616	5.459541	90.777745	23.912207	24.828292	5.266141	6.492074	12.117386	36.229811	27.667971	8.686115	508.276384	206.902646	68.242235	299.877822	1131.59617	315.181008	174.979874	87.792129	35.390658	428.667492	467.098696	5.249242	156.980813	50.085825	443.199337	66.14169	11.791429	3.068595	125.225249	19.597731	75.691042
2013/1/16	6.309212	10.283828	5.342475	90.375718	23.199228	24.256162	5.278503	6.389025	11.780792	35.559664	27.366747	8.537423	534.929902	202.474768	67.232624	299.29298	1105.567043	323.017	178.464687	85.283782	35.687939	443.314445	467.098696	5.205007	151.613948	49.105174	439.773642	65.025579	11.491223	3.045609	124.351584	19.206522	74.152308
2013/1/17	6.196259	10.21504	5.246694	87.923352	22.508187	23.522108	5.179608	6.298857	11.690171	35.685317	27.098992	8.686115	534.516669	201.669699	67.868305	294.029401	1100.897901	327.152662	174.557472	85.409199	34.753626	432.573346	453.024875	5.219752	151.502138	48.015562	434.206887	64.637367	11.274407	3.045609	123.041087	19.299667	73.492851
2013/1/18	6.244667	10.318222	5.331833	91.059164	22.497218	23.835161	5.216693	6.401906	11.871414	36.250753	27.567562	8.735679	550.0129	204.688706	68.4292	294.979769	1093.545343	327.152662	177.303083	87.917546	35.164158	435.746852	455.814281	5.293477	159.776055	48.560368	436.347947	65.510845	11.441188	3.09158	127.846242	19.653618	74.4454
2013/1/21	6.228531	10.444334	5.342475	92.868286	22.409467	23.230646	5.191969	6.427668	11.962035	37.779525	27.701439	8.772852	528.73141	206.902645	69.962313	290.593453	1058.929288	324.540665	176.56388	86.537955	34.937657	434.770388	453.024875	5.249242	156.198145	49.286776	458.186755	66.966641	11.474544	3.17203	131.195289	20.082086	76.203953
2013/1/22	6.147851	10.329687	5.236051	90.898353	22.584969	23.3278	5.253778	6.504955	12.233899	37.863293	27.210556	8.735679	528.938026	204.688706	71.009317	282.9174	1067.08687	318.010672	173.501468	85.409199	34.753626	439.652706	445.544196	5.160772	152.955664	50.848553	454.76106	66.821062	11.374475	3.218001	129.302349	20.752731	76.790137
2013/1/23	6.147851	10.364081	5.214766	89.049028	22.793378	23.403364	5.179607	6.556479	12.67406	38.428729	26.909332	8.686115	531.417423	206.902645	70.411029	288.546505	1067.891895	320.187336	172.973466	85.409199	34.413876	436.4792	454.799952	5.160772	152.620235	50.848553	447.481457	67.209274	11.491222	3.25248	133.961893	20.864505	77.669413
2013/1/24	6.083307	10.364081	5.108342	84.78754	22.552062	23.576083	5.253778	6.56936	12.479871	38.512497	26.541169	8.648942	527.285095	208.714049	70.560601	281.382189	1051.684067	312.351344	167.587845	87.917546	33.663594	431.352766	444.149493	5.131282	150.71947	49.64998	449.194305	67.257801	11.541256	3.195016	135.418001	20.473295	77.742686
2013/1/25	6.083307	10.318222	5.012561	84.264905	21.839083	22.993158	5.229054	6.556479	12.712898	38.386844	26.630421	8.686115	529.971108	204.889973	71.831963	281.601505	1014.59927	319.31667	168.221447	86.287121	33.522031	425.005753	439.458219	5.101792	145.352605	48.923572	453.904636	65.704951	11.424509	3.229495	135.854833	20.56644	78.109051
2013/1/28	6.131715	10.398475	5.150912	87.963555	22.201057	23.165876	5.303225	6.749695	13.295465	41.318736	26.987427	8.995891	546.500421	221.595148	76.468696	289.058242	957.97921	333.247322	169.805453	89.673389	34.300626	438.920358	450.869425	5.160772	151.502138	51.50232	477.456289	69.587075	11.674681	3.263974	145.610753	21.367488	81.919249
2013/1/29	6.163987	10.398475	5.193482	90.69734	21.893928	22.971568	5.303225	6.749695	13.347249	42.030767	26.909332	9.008282	543.194559	237.696521	76.842626	291.324506	956.154488	333.900321	172.128662	89.547972	34.781938	430.864534	457.969731	5.160772	152.955664	53.027777	486.876951	72.595721	11.658003	3.332931	149.396633	21.72144	82.798525
2013/1/30	6.147851	10.719486	5.204124	90.69734	22.354622	23.230646	5.426843	6.8141	13.127168	41.674752	27.087835	8.933936	534.929902	238.300323	76.543482	288.692716	966.673475	330.852991	169.911053	98.327185	35.829502	431.352766	445.544196	5.234497	157.539862	52.228728	484.307679	73.954465	11.85814	3.436367	150.852741	21.497892	82.358887
2013/1/31	6.244668	10.616304	5.161554	91.13957	22.606907	23.370979	5.439205	6.955792	13.15306	41.716636	27.389059	8.909154	529.351259	239.507926	74.89819	293.079032	960.125942	340.430314	171.917461	92.808823	37.683972	430.132187	446.051361	5.308222	147.812418	51.938165	492.871918	73.663305	11.791428	3.401888	150.124687	21.702811	84.11744
2013/2/1	6.212396	10.650698	5.118984	92.345652	23.550233	24.806702	5.501014	7.16189	13.528492	43.245408	27.444841	8.971109	556.624626	252.389025	77.702665	287.230611	960.555288	349.136972	170.544656	94.062996	37.853848	437.455664	433.118661	5.367202	148.371466	53.681544	513.854302	76.380792	11.808106	3.413381	163.520876	22.29894	87.561272
2013/2/4	6.244668	10.730951	5.065772	99.421331	23.034695	24.482855	5.525738	7.136128	13.463762	43.224466	27.813003	8.822417	554.145229	250.980155	78.899241	286.718874	939.892991	335.641653	175.296674	95.442587	38.589973	429.155724	427.032685	5.588378	146.80613	52.918816	525.844235	74.197097	11.758072	3.378902	167.889199	22.522488	88.440548
2013/2/5	6.309212	10.685092	5.576606	99.863561	22.332685	23.89993	5.451567	6.93003	13.204844	42.575261	27.991506	8.921545	581.211979	247.961148	80.394961	289.058242	989.804513	343.912978	175.930276	102.716792	38.236067	413.532307	427.159476	5.573633	150.048611	52.301369	552.821586	73.32362	11.5079	3.367409	170.510193	22.149907	86.975087
2013/2/6	6.244668	10.627769	5.438255	98.536871	22.475281	24.105033	5.463929	6.994435	13.166006	43.203524	27.746064	8.884372	579.765664	256.615636	80.021031	306.749718	987.121098	352.184303	175.930276	100.083028	38.080348	413.532307	435.400903	5.485163	146.91794	52.192408	545.113772	74.342677	11.5079	3.344423	170.364582	22.727407	87.927636
2013/2/7	6.293076	10.616304	5.395685	96.245316	22.047494	24.126623	5.352673	6.801219	12.687007	41.465331	27.589874	8.871981	594.642046	267.484063	79.273171	302.436507	993.775968	355.884633	177.936684	100.584697	37.65566	427.202796	429.948882	5.485163	145.576224	51.357039	536.549533	74.391204	11.5079	3.344423	160.171829	21.814585	83.751073
2013/2/8	6.309212	10.696557	5.406327	96.848357	22.069432	23.953905	5.377397	6.801219	12.674061	41.046489	27.712595	9.020673	595.055279	267.081529	79.572315	307.553876	1008.212741	370.032952	176.77508	99.455941	38.490879	427.202796	434.0062	5.514653	145.688034	50.993835	537.405957	75.216155	11.724716	3.390394	153.182513	22.019504	83.091616
2013/2/18	6.147851	10.77681	5.395685	94.275383	21.762303	22.885208	5.32795	6.801219	12.738791	41.25591	27.020896	9.813699	579.559048	253.596629	79.796673	300.389559	964.365737	373.080282	169.805453	94.313831	37.046941	426.226332	433.752618	5.440928	143.899079	50.666951	527.985295	72.692774	11.941531	3.424873	151.726405	21.404746	82.505432
2013/2/19	6.099443	10.639234	5.406327	89.169637	21.169982	22.561361	5.266141	6.723932	12.674061	40.962721	26.697359	9.689788667	565.095899	245.143408	73.739006	289.8624	954.866447	365.897289	167.693445	86.914209	35.843658	424.029289	419.93238	5.352458	136.631449	50.231106	504.433639	70.460553	11.941531	3.378902	153.473734	21.14394	81.333064
2013/2/20	6.115579	10.662163	5.385042	91.059165	21.301609	22.658515	5.241417	6.672408	12.466926	40.041269	26.786611	9.565878333	589.27002	246.552278	74.000757	290.812769	954.75911	386.575601	168.115847	89.297138	36.59394	425.493984	422.214621	5.381948	138.532214	50.267426	505.290063	71.285504	12.141668	3.367409	151.289573	20.77136	79.208146
2013/2/21	5.938082	10.375546	5.204122	85.672	20.511848	21.794923	5.167246	6.376143	12.026765	37.758582	25.581716	9.441968	585.344308	231.457241	69.999705	277.142083	966.13679	382.004606	160.090216	88.544634	34.428032	424.51752	408.774756	5.263987	137.525927	48.596688	478.312712	67.500433	11.808106	3.309945	142.261706	19.858538	74.885037
2013/2/22	5.954218	10.295293	5.182837	85.028756	20.402159	21.48187	5.117799	6.401905	12.104441	36.920899	25.3809	9.553487	574.393638	231.457241	69.102273	282.478768	996.030035	375.256946	161.25182	86.788791	34.385563	438.920357	427.920224	5.219752	138.644024	47.470756	475.315229	66.529902	11.641325	3.298452	138.330216	19.746763	74.298853
2013/2/25	5.938082	10.329687	5.225407	84.827742	20.446035	21.48187	5.117799	6.414786	12.039711	37.800467	25.291648	9.702179	565.922364	233.67118	69.663168	280.870452	971.879299	384.18127	161.14622	84.907531	34.201532	435.502735	423.609324	5.249242	135.736972	47.361795	483.879467	67.160747	11.958209	3.263973	139.786324	20.137973	75.617768
2013/2/26	5.873538	10.192111	5.044487	82.254768	20.051154	20.93133	5.068352	6.337499	11.94909	38.261193	24.856547	9.441967	555.384927	230.450905	67.606553	275.899294	951.91469	376.780611	159.245413	84.280444	33.323843	435.258619	414.987524	5.146027	133.277159	46.163222	474.887017	65.704951	11.891497	3.25248	140.659989	19.970312	75.691041
2013/2/27	5.921946	10.272364	4.991275	84.023688	20.237625	21.158023	5.167247	6.285975	12.039711	39.622429	25.113145	9.404794	554.765078	238.501592	68.204841	277.580715	948.694592	361.979293	160.512618	87.666712	33.649437	445.26737	414.099986	5.190262	138.420405	46.635387	483.023043	67.69454	11.824785	3.229494	143.135372	20.119344	76.130679
2013/2/28	5.970354	10.375546	5.097699	87.521325	20.731226	21.827307	5.204333	6.479191	12.505764	41.611927	25.604028	9.726961	569.64146	251.785225	72.505037	282.990505	939.195302	368.944619	161.674222	90.927563	34.909345	457.473164	422.08783	5.249242	143.340032	48.306125	504.861851	71.091398	12.058279	3.298451	150.852742	20.939021	81.039972
2013/3/1	5.954218	10.329687	5.065772	86.797676	20.138905	21.255177	5.154886	6.414786	12.350413	42.219248	25.258178	9.788916	567.575296	255.0055	74.299901	279.335241	932.862442	373.950947	161.04062	89.422555	34.413876	476.025971	418.284095	5.205007	141.215648	47.470756	504.433639	71.673717	12.024923	3.298451	148.231748	20.827247	81.845975
2013/3/4	5.857401	10.134787	4.938063	78.556118	18.976201	20.067737	5.043629	6.10564	11.573657	38.407788	24.510697	9.974781	581.418596	238.70286	66.858693	265.152819	937.692589	365.679622	157.344606	80.517925	32.403686	472.120117	404.717439	5.087047	127.127626	44.565124	461.184236	67.015168	11.908176	3.206508	138.184606	19.579102	76.130679
2013/3/5	5.873537	10.157716	5.01256	79.721997	19.305268	20.423969	5.167247	6.350381	12.285683	42.219248	24.611105	9.96239	609.311812	253.59663	67.56916	271.147451	939.195301	381.569272	159.351014	79.765421	32.984093	486.034722	407.253263	5.116537	125.78591	48.524047	465.894567	70.266447	11.924854	3.183522	148.52297	20.603699	81.113245
2013/3/6	5.905809	10.226504	5.140269	79.159159	19.656273	20.996099	5.154885	6.3375	12.324521	43.056931	24.711513	10.061518	617.989701	250.77889	68.354413	273.559925	951.109664	378.521942	159.773416	80.26709	33.437093	477.490666	407.126472	5.234498	126.904007	48.850931	461.612448	69.829708	12.108313	3.240986	153.619346	20.659586	81.406337
2013/3/7	5.889673	10.146251	5.087057	81.129092	19.371082	20.564303	5.105438	6.157165	11.88436	41.73758	24.867703	9.739351	607.452264	242.124402	67.94309	272.682662	986.745417	353.490301	161.357422	80.392507	33.67775	466.261335	403.195945	5.160773	127.127626	47.616038	458.614964	67.840119	12.191704	3.229493	151.289574	19.951683	78.841781
2013/3/8	5.841265	10.180645	5.01256	79.118956	19.612398	20.877355	5.093076	6.170046	11.936144	41.276854	24.901172	9.553486	589.27002	235.482585	67.531767	272.170925	988.194461	352.619635	159.139813	79.389168	33.493719	470.655421	404.210274	5.131283	127.239436	48.415087	456.045693	66.675482	12.325129	3.206507	153.764957	20.137973	78.475416
2013/3/11	5.808993	10.180645	5.05513	75.621319	19.36559775	20.726227	5.093076	6.105641	11.94909	39.978445	24.65573	9.627832	592.575882	232.664845	66.634335	266.541819	993.936969	356.319965	159.562215	80.141672	32.856687	481.152404	395.2081	5.087048	129.36382	47.652359	450.478938	66.432849	12.258417	3.183521	148.814191	19.895796	76.716863
2013/3/12	5.760585	10.272363	4.906137	73.57098	19.283331	20.596688	5.105438	6.079879	11.819631	38.847572	24.533009	9.355229	598.980991	231.255975	67.382195	263.690713	977.729142	342.606979	157.767008	79.514585	33.111499	475.537739	385.571971	5.057558	129.47563	46.85331	462.040659	65.704951	12.458554	3.13755	141.824875	19.187893	75.397948
2013/3/13	5.728313	10.157716	4.725217	74.093615	18.822637	20.229661	5.105438	6.041236	11.819631	38.805688	24.34335	9.293274	582.038445	225.016693	65.288187	264.933503	986.584412	344.130644	157.978209	75.877483	32.955781	470.899537	390.770409	4.969088	124.556003	46.017941	452.191785	64.103575	12.458554	3.080086	142.407318	19.206522	75.104856
2013/3/14	5.696041	10.169181	4.682647	74.656453	18.910388	20.186481	5.142524	6.066998	11.858469	38.82663	24.242942	9.305665	600.22069	223.80909	64.390755	258.134713	960.340612	355.013966	155.232598	75.752066	32.446155	483.837679	382.148609	4.969088	124.108764	46.017941	450.90715	63.860942	12.40852	3.045607	143.572204	19.318296	76.570317
2013/3/15	5.615361	10.226504	4.725217	73.168952	19.151704	20.348405	5.167248	6.09276	11.987928	39.182645	24.376819	9.689787	610.964743	224.412891	62.895035	254.040817	949.767956	355.884632	153.859793	75.250397	32.531093	492.869967	382.782565	5.028068	119.077328	45.654737	453.904633	62.550725	12.558623	3.080086	145.465144	19.392812	77.009955
2013/3/18	5.583089	10.134786	4.629436	70.998005	18.69101	19.430837	5.031268	6.002592	11.729009	38.742861	24.120221	9.516313	639.891042	217.972342	60.987992	246.803396	909.409392	350.225305	152.592588	75.877484	31.228716	479.199478	367.314041	4.939598	120.307235	45.327853	447.053242	61.240508	11.941533	3.022622	146.338809	19.411441	76.790136
2013/3/19	5.631497	10.192109	4.618794	72.163884	18.921357	19.506402	5.04363	6.041235	11.858468	39.53866	24.34335	9.417185	636.378562	218.173609	63.530716	246.58408	886.493027	345.65431	154.176594	78.636665	31.370279	477.978899	368.962326	4.969088	125.115052	45.763698	450.478938	61.434614	12.258417	3.022622	150.124689	19.728134	78.035778
2013/3/20	5.679905	10.260897	4.703933	75.862534	19.469802	20.240456	5.154887	6.285976	12.363359	42.05171	24.700356	9.47914	656.007122	233.268647	66.07344	256.818818	911.878134	355.884633	157.133405	81.897516	32.347061	486.034723	382.148608	5.042813	130.370108	47.724999	467.179202	65.268212	12.358486	3.080086	160.171831	20.827247	81.992522
2013/3/21	5.663769	10.237968	4.714575	75.621318	19.371082	20.3592	5.154887	6.260214	12.285683	42.030768	24.611104	9.541095	672.536435	232.866113	65.811689	255.064291	895.079955	360.455628	155.971801	81.395847	32.417843	492.13762	377.330543	5.072303	129.58744	47.688679	468.035626	65.365265	12.541945	3.091579	159.298166	20.696844	81.333065
2013/3/22	5.679905	10.192109	4.69329	75.983142	19.162673	20.3592	5.167249	6.260214	12.38925	42.365841	24.611104	9.714569	664.065162	231.054708	66.783907	248.704133	907.26266	359.802629	156.922205	81.521264	32.04978	512.155122	374.160764	5.131283	131.376395	47.688679	466.750991	64.58884	12.875507	3.080086	158.715723	20.845876	81.039973
2013/3/25	5.679905	10.237968	4.672005	75.339898	19.020077	20.208071	5.179611	6.311738	12.376304	41.988883	24.733825	9.565877	667.990874	226.023029	66.634335	258.354028	907.155323	369.597619	155.760601	82.399185	32.474468	524.1168	401.674449	5.190263	133.27716	47.143873	465.038143	63.035991	12.67537	3.080086	160.171831	20.622328	80.893427
2013/3/26	5.615361	10.123321	4.565581	73.128748	18.877481	19.884224	5.10544	6.182927	12.052656	40.983663	24.533009	9.392403	685.55327	216.362205	66.522156	250.897291	911.717129	392.887928	152.90939	82.65002	32.007311	503.855182	394.827725	5.322969	133.27716	46.090582	457.330328	61.337561	12.40852	3.068593	152.891293	19.951683	78.402144
2013/3/27	5.599225	10.111856	4.565581	73.249356	19.052983	20.175687	5.093078	6.260214	12.117386	41.590984	24.477227	9.318057	682.040791	218.576144	66.185619	248.704133	895.133623	396.370591	151.008583	84.029611	32.488624	519.722714	397.49034	5.278734	134.842496	46.381145	452.619997	61.968406	12.458554	3.13755	153.619347	20.156602	78.841782
2013/3/28	5.647633	9.985744	4.320806	70.475368	18.723916	19.76548	4.957098	6.041235	11.34063	37.423509	24.30988	9.206538	667.990874	205.896312	63.568109	232.913394	895.294628	393.540927	152.80379	80.517926	31.710029	515.084512	380.500322	5.190264	131.600015	44.05664	435.063309	59.542079	12.375163	3.149043	140.077547	18.908458	73.419578
2013/3/29	5.599225	9.962815	4.352733	69.91253	18.811667	19.74389	5.006545	6.066997	11.418306	36.22981	24.298724	9.23132	654.560807	203.481106	63.755074	226.48013	906.242962	381.786939	150.16378	82.399186	31.412748	517.281555	378.09129	5.205009	128.357534	45.87266	429.924766	59.056813	12.325129	3.149043	140.368769	19.485957	74.225581
2013/4/1	5.518545	9.962815	4.299521	70.033138	18.844574	19.862634	5.018907	6.041235	11.262955	36.020389	24.131377	9.218929	652.08141	204.084908	64.689899	227.86913	885.258656	389.187598	146.362165	82.775438	30.888966	517.037439	368.328369	5.263989	132.159064	45.037291	429.068342	59.153866	12.308451	3.172029	140.951212	19.094748	73.639397
2013/4/2	5.518545	10.008674	4.246309	68.907462	18.822636	19.7223	5.018907	6.066997	11.301793	35.287416	24.209472	9.095019	626.874207	206.298847	67.157837	228.380867	878.603786	370.468284	146.995767	83.778777	30.945591	502.14637	369.215907	5.278734	134.059829	45.618417	436.776156	59.639132	12.091635	3.149043	140.223158	19.206522	73.492851
2013/4/3	5.486273	9.997209	4.235667	69.108476	19.107827	20.121712	5.055992	6.092759	11.366523	35.915679	24.376819	9.206538	623.568345	203.279839	67.19523	226.407025	879.355142	366.985621	145.411761	81.897517	31.313654	488.475881	367.567622	5.396695	132.382684	46.453786	438.060792	58.814181	12.074957	3.091579	140.951212	19.374183	73.71267
2013/4/8	5.550817	9.871097	4.235667	67.54057	18.811667	20.002968	5.031268	6.028354	11.18528	36.146042	24.075595	9.10741	637.618261	199.858297	68.391806	222.897972	881.877552	372.209616	149.213376	81.27043	31.172091	471.3877693	355.52246	5.32297	129.587442	45.800019	429.068342	57.746596	12.008245	3.080086	139.640715	19.113377	72.686848
2013/4/9	5.518545	9.871097	4.299521	68.42503	19.151703	20.866561	5.031268	6.041235	11.172334	36.376405	24.131377	9.070237	626.047742	204.286175	69.625775	238.396289	878.013434	366.550288	149.213376	83.527942	31.412748	467.970147	365.285381	5.29348	131.711826	45.727378	435.919732	58.862707	12.008245	3.091579	141.242433	19.076119	73.566124
2013/4/10	5.550817	9.916956	4.437872	70.394963	19.261392	21.158024	5.031268	6.015473	11.133496	36.146042	24.265254	8.909154	619.436016	203.279839	68.728343	238.323184	912.146475	363.938291	149.952579	83.778777	31.766654	470.899538	366.172919	5.278735	132.047255	45.182572	435.063309	58.280389	11.941533	3.080086	140.368768	18.889828	73.273032
2013/4/11	5.486273	9.894027	4.395302	69.550706	19.162672	20.866561	5.04363	6.002592	11.133496	36.962783	24.008656	8.772853	615.303688	203.481106	70.485814	234.375499	906.564972	373.515614	146.995768	83.904194	31.271185	478.46713	359.960151	5.190265	129.811061	45.00097	435.491521	57.989229	11.974889	3.068593	140.514379	18.945716	73.419578
2013/4/12	5.470137	9.894027	4.331448	68.304422	18.965232	20.97451	5.031268	5.989711	11.18528	37.025609	23.930561	8.785244	632.866083	200.462098	69.625775	231.74371	924.32918	367.420954	146.362166	83.904194	31.030529	468.702495	356.536789	5.14603	128.581154	44.601446	433.350461	56.873119	11.79143	3.045607	139.786325	18.982974	72.833394
2013/4/15	5.163551	9.767915	4.288878	66.334489	18.691009	20.639868	4.994182	6.015473	11.107604	36.816188	23.640494	8.686116	619.022784	201.267167	69.364024	225.383551	927.066263	362.632292	136.541328	87.165045	29.572434	466.01722	352.35268	5.08705	131.488206	44.492485	423.073375	56.679012	11.44119	3.045607	140.514379	18.927087	72.027391
2013/4/16	5.099007	9.77938	4.363375	67.178746	19.107827	21.525051	4.994182	5.963949	11.107604	36.208867	23.305801	8.686116	618.402934	208.915319	70.5606	228.453972	929.320332	374.168613	132.106111	93.05966	29.36009	465.284872	353.874174	5.101795	139.314885	44.855689	428.211918	59.008287	11.457868	3.0571	138.621439	18.945716	71.367934
2013/4/17	5.082871	9.767915	4.320805	66.133475	18.965231	21.535846	4.994182	5.899544	10.861631	35.580604	23.227706	8.748071	647.949082	209.317853	71.233674	228.088446	957.925537	380.698606	130.310904	93.05966	29.190215	457.229048	351.33835	5.101795	139.985743	44.165601	424.358011	58.571548	11.44119	3.068593	134.689949	18.759425	70.268839
2013/4/18	5.050599	9.722056	4.29952	66.133475	19.129765	21.61141	5.018906	5.951068	10.848685	36.04133	23.294645	8.748071	639.271193	210.324189	70.336242	225.164235	961.467645	377.868942	129.888502	93.05966	28.708902	459.426091	351.211559	5.11654	139.985743	44.165601	422.645163	58.95976	11.374478	3.068593	136.146057	18.964345	70.561931
2013/4/19	5.147416	9.813774	4.384659	68.666246	19.38205	21.784129	5.080715	6.09276	11.353576	38.093654	23.785528	8.933937	648.775548	219.582479	72.018927	234.156183	961.896991	383.745936	133.478916	94.690085	29.416715	478.46713	361.101271	5.20501	141.551079	45.836339	436.347944	62.211039	11.574615	3.126057	147.212474	19.765393	74.298856
2013/4/22	5.13128	9.825239	4.342089	67.9828	18.888449	21.276768	5.068353	6.079879	11.327684	38.889453	23.707433	8.995892	638.238111	219.179945	71.906748	236.130025	932.272088	386.140267	133.267715	92.181738	29.47334	473.828928	357.424327	5.29348	137.861359	45.727378	446.625031	62.06546	11.507903	3.114564	149.105414	19.746764	74.88504
2013/4/23	5.002191	9.710592	4.246308	65.048001	18.548413	20.305226	5.031267	5.912425	10.939306	38.15648	23.02689	8.723289	613.030908	206.097579	67.681338	230.281603	922.075111	368.944618	128.726897	87.666714	28.468245	461.379018	348.422153	5.190265	131.376396	44.09296	429.068342	59.008287	11.057594	3.068593	142.116098	18.889828	72.100665
2013/4/24	5.050599	9.756451	4.288878	66.012866	18.701978	20.898946	5.068353	5.989712	11.120549	38.952279	23.205393	8.896763	621.088948	213.544464	68.466591	234.887235	938.497612	375.909944	129.994102	89.171722	29.487496	464.79664	352.986635	5.367206	133.836209	44.674086	434.206885	61.191982	11.241053	3.091579	147.503696	19.336925	73.492853
2013/4/25	5.034463	9.767916	4.278236	64.645974	18.38388	20.521124	5.043629	5.989712	11.146441	38.177422	23.082672	8.946327	629.146988	214.5508	65.886474	233.863761	948.318911	381.569271	131.050106	86.412541	29.671527	459.914322	348.548944	5.367206	129.475631	44.383523	425.642647	60.706716	11.307765	3.068593	144.591481	18.982974	72.613577
2013/4/26	5.050599	9.722057	4.235666	64.163541	18.38388	20.251251	5.006543	5.96395	11.379468	38.030827	22.859543	8.735679	604.146402	215.557136	65.849081	229.769866	933.774801	378.304274	132.950913	87.666714	29.501652	448.684991	349.816856	5.263991	130.034679	44.12928	417.934832	60.269977	11.224374	3.045607	142.989763	19.504586	72.393758
2013/5/2	4.953782	9.664734	4.193096	62.877054	18.471631	20.262046	5.031267	5.976831	11.431252	38.135537	22.614101	8.710897	588.236938	216.764739	65.288186	215.660549	918.31833	388.31693	128.938098	90.175061	28.652277	432.573343	336.123409	5.278736	132.718112	43.947678	400.806355	60.561136	11.140983	3.034114	145.610757	19.728134	71.95412
2013/5/3	5.00219	9.744987	4.278235	63.520298	18.592289	20.499534	5.043629	6.041237	11.638387	38.994162	22.870699	8.710897	606.212566	225.419227	66.297797	219.242707	925.509883	390.711261	130.310903	91.1784	29.133589	446.487948	337.010947	5.367206	134.618877	44.855688	401.662779	62.405145	11.291086	3.068593	148.959804	20.100715	73.346308
2013/5/6	5.066734	9.790846	4.310162	65.32942	18.647134	20.639868	5.068353	6.07988	11.716063	39.287351	23.049202	8.847198	616.543387	227.431899	67.232622	240.662551	954.222425	393.540925	131.789309	91.930904	30.195309	447.708527	353.874173	5.485167	135.177925	45.509455	406.37311	62.890411	11.491223	3.091579	149.542247	20.212489	74.225584
2013/5/7	5.066734	9.779381	4.342089	66.535502	18.614227	20.348405	5.055991	6.028356	11.53482	38.742857	23.082671	8.921544	604.353018	223.607823	68.728342	243.075025	1007.300377	386.575599	131.155707	93.185077	30.15284	461.134901	368.581949	5.440932	136.743261	45.364173	405.944898	62.162513	11.424511	3.091579	150.707133	19.933054	73.712673
2013/5/8	5.050598	9.813775	4.395301	66.053069	18.767792	20.920535	5.068353	6.092762	11.664279	38.57532	23.183079	9.057845	612.617675	220.186281	68.317019	246.510973	1013.740573	389.622929	130.416504	93.185077	30.110372	467.970146	366.172917	5.470422	136.743261	45.400493	414.937349	61.725774	11.424511	3.114565	150.998355	19.914425	73.6394
2013/5/9	5.018326	9.779381	4.352731	63.480095	18.482601	20.661457	5.055991	6.092762	11.508928	38.156478	22.915324	8.896762	598.567759	219.985014	65.699509	244.24471	1058.231596	378.739607	130.627705	90.67673	29.898028	467.481914	363.25672	5.367206	133.948019	44.783046	407.229534	61.337561	11.191017	3.114565	150.707133	19.61636	73.053216
2013/5/10	5.034462	9.80231	4.363373	64.163541	18.537446	20.877355	5.080715	6.105643	11.612495	38.240246	23.316956	8.933935	598.361143	219.381213	65.774295	245.414394	1057.855918	378.739607	130.416504	93.059659	29.940496	477.734781	360.594105	5.396696	135.401545	46.308503	408.942382	61.337561	11.140983	3.149044	150.852744	19.765393	73.492854
2013/5/13	4.986054	9.744987	4.448512	63.681108	18.263223	20.704636	5.068353	6.028356	11.534819	37.591041	23.339269	8.834807	599.600841	215.35587	65.325579	247.461342	1060.915011	373.297946	128.410096	91.303816	29.529965	470.899536	362.876346	5.411441	133.61259	47.9066	405.944898	60.36703	11.157661	3.149044	149.833469	19.728134	73.419581
2013/5/14	4.92151	9.676199	4.427227	63.037864	17.989	20.002967	5.043629	5.951069	11.392414	37.465388	22.881855	8.723288	599.394225	212.336862	63.605501	240.22392	1026.084282	366.33262	126.509289	88.2938	28.935402	459.914321	352.352678	5.308226	129.587441	48.415086	394.811388	59.25092	11.024236	3.160537	147.212475	19.541844	73.053216
