600198 大唐電信 -- 20080101-99999999,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
年月日,未調整收盤價(元),日回報率 %,週回報率 %,月回報率 %,季回報率 %,年回報率 %,本週以來回報率 %,本月以來回報率 %,本季以來回報率 %,本年以來回報率 %,與大盤比%-日回報率,與大盤比%-週回報率,與大盤比%-月回報率,與大盤比%-季回報率,與大盤比%-年回報率,與滬深300比-日回報率,與滬深300比-週回報率,與滬深300比-月回報率,與滬深300比-季回報率,與滬深300比-年回報率
2010/11/22,23.87,4.6012,4.9693,22.0974,35.6255,87.658,4.6012,20.4948,35.4715,29.5172,4.7533,9.702,25.9359,24.2439,115.2429,4.8289,9.6999,30.0544,23.9266,114.8188
2010/11/23,23.66,-0.8798,3.6356,21.0232,32.9965,84.8445,3.6809,19.4347,34.2796,28.3778,1.0859,6.0635,27.3035,24.1135,118.2016,1.1862,5.7156,31.5972,23.9656,118.0608
2010/11/24,23.85,0.803,14.3884,21.995,34.0645,100.7583,4.5135,20.3937,35.3579,29.4086,-0.3127,13.5453,26.9053,24.2382,126.282,-1.4138,11.755,29.7366,22.8728,124.2055
2010/11/25,24,0.6289,14.0683,20.1202,33.4079,99.0055,5.1708,21.1509,36.2091,30.2225,-0.7018,12.777,26.4681,19.5219,125.9159,-0.8209,11.3957,29.7192,17.6618,124.0806
2010/11/26,23,-4.1667,0.7886,10.206,24.7292,103.7205,0.7886,16.1029,30.5337,24.7965,-3.2803,1.3806,16.7242,13.0798,124.9527,-3.3079,0.2836,19.562,11.2694,122.2722
2010/11/29,22.43,-2.4783,-6.0328,13.2255,24.0601,100.6264,-2.4783,13.2255,27.2987,21.7037,-2.2966,-5.4423,17.6687,12.9971,116.7193,-2.3315,-6.5663,19.9667,11.1686,112.7315
2010/11/30,21.25,-5.2608,-10.1861,7.2689,15.741,80.8513,-7.6087,7.2689,20.6018,15.3011,-3.7097,-9.9282,13.3036,8.8664,104.9074,-3.6582,-11.0396,15.578,7.551,102.4533
2010/12/01,21.64,1.8353,-9.2663,3.2934,16.9733,80.6347,-5.9131,1.8353,22.8152,17.4172,1.7174,-8.0939,11.7287,8.6643,106.9882,1.8665,-8.0795,14.3922,7.5742,105.1045
2010/12/02,21.96,1.4787,-8.5001,5.0213,18.2555,76.6695,-4.5218,3.3411,24.6312,19.1535,0.7594,-6.7415,12.4753,10.4446,103.1461,0.8664,-6.5157,15.2758,9.4972,101.4356
2010/12/03,21.71,-1.1384,-5.6087,-5.6088,16.0965,71.7565,-5.6087,2.1647,23.2124,17.797,-1.0975,-4.6368,0.6529,8.4575,97.2691,-1.2354,-4.512,2.2271,7.349,95.2908
2010/12/06,21.32,-1.7964,-4.9487,-9.122,13.1637,67.7421,-1.7964,0.3294,20.999,15.6809,-2.3033,-4.6433,-0.4603,6.7902,94.7412,-2.0264,-4.2137,1.0757,6.3541,93.0675
2010/12/07,21.57,1.1726,1.5059,-8.0564,13.3475,54.292,-0.6449,1.5059,22.4179,17.0374,0.5153,-0.4593,0.0527,6.3521,78.7595,0.0735,-0.5036,1.15,5.6535,76.8793
2010/12/08,21.61,0.1854,-0.1387,-13.2478,12.4351,40.5987,-0.4607,1.6941,22.6448,17.2544,1.1461,-1.0184,-3.7773,6.3865,62.7177,1.0842,-1.2677,-2.9456,5.6673,60.6409
2010/12/09,20.68,-4.3036,-5.8288,-16.6802,11.2427,28.2083,-4.7444,-2.6824,17.3667,12.2082,-3.0236,-4.7346,-7.0748,5.1251,47.7587,-2.8171,-4.8733,-5.9942,4.2294,45.9051
2010/12/10,21.01,1.5957,-3.2244,-11.6114,16.0132,34.507,-3.2244,-1.1295,19.2395,13.9987,0.5196,-3.177,-3.0768,8.752,54.0716,0.3551,-3.3413,-2.1875,7.5954,52.1722
2010/12/13,21.9,4.2361,2.7203,-0.137,19.6722,38.6075,4.2361,3.0587,24.2906,18.8278,1.315,0.4088,1.9978,10.0663,53.99,1.069,-0.2874,0.8051,8.7089,51.9526
2010/12/14,22.27,1.6895,3.2451,1.5502,22.2955,40.5933,5.9972,4.7999,26.3905,20.8354,1.5462,1.4386,3.575,12.329,58.6461,1.4278,1.062,2.2445,10.9066,55.3555
2010/12/15,21.75,-2.335,0.6478,-4.3538,24.0023,24.8564,3.5221,2.3528,23.4393,18.0139,-1.8096,-1.5255,-0.97,12.9753,40.4266,-1.6785,-1.7001,-2.3734,11.232,37.763
2010/12/16,21.83,0.3678,5.5609,-4.3805,28.4874,22.8474,3.9029,2.7293,23.8933,18.448,0.8276,2.3851,-4.4992,15.3795,37.9841,0.8953,2.0549,-6.1899,13.6574,35.3986
2010/12/17,21.56,-1.2368,2.6178,3.405,26.8235,21.1917,2.6178,1.4587,22.361,16.983,-1.0866,0.749,1.4439,13.893,33.1427,-1.0836,0.5918,-0.4983,12.5003,30.7539
2010/12/20,21.04,-2.4119,-3.927,-7.8005,23.7647,15.1615,-2.4119,-0.9884,19.4098,14.1615,-1.0154,-1.5684,-6.6484,12.3038,25.6966,-0.9688,-1.4364,-7.7952,10.9611,22.8819
2010/12/21,21,-0.1901,-5.7028,-7.9758,25.7485,20.759,-2.5974,-1.1766,19.1828,13.9445,-1.9497,-4.9571,-8.4684,12.215,29.8604,-2.3664,-5.1234,-9.977,10.5776,26.2268
2010/12/22,20.59,-1.9524,-5.3334,-13.7414,23.2934,16.3934,-4.4991,-3.106,16.8558,11.7198,-1.0593,-4.2309,-13.5473,11.0264,23.3756,-0.914,-4.3857,-14.9088,9.5669,19.655
2010/12/23,19.93,-3.2054,-8.7036,-15.7652,19.3413,9.9283,-7.5603,-6.2119,13.1101,8.1387,-2.4365,-7.3312,-16.5598,8.3212,18.3437,-2.3905,-7.4994,-17.9165,6.9477,15.0267
2010/12/24,19.81,-0.6021,-8.1169,-16.9394,18.6228,8.3698,-8.1169,-6.7766,12.4291,7.4876,0.1013,-6.2182,-16.2133,8.431,20.5353,0.204,-6.2954,-16.5696,7.166,17.8219
2010/12/27,19.5,-1.5649,-7.3194,-15.2175,13.769,2.3621,-1.5649,-8.2354,10.6697,5.8056,0.3375,-4.9363,-12.465,7.4936,15.61,0.4436,-4.9589,-12.6152,6.6235,13.0975
2010/12/28,18.79,-3.641,-10.5238,-18.3045,6.1582,-1.6746,-5.1489,-11.5766,6.6402,1.9532,-1.9341,-4.9212,-14.158,1.4341,14.7245,-1.9075,-4.5123,-14.2821,0.4395,12.3243
2010/12/29,19.61,4.364,-4.7596,-12.5725,13.1564,2.6163,-1.0096,-7.7178,11.294,6.4024,3.6609,-0.3853,-8.9237,7.3646,19.7812,3.788,0.019,-8.9113,6.2445,17.3266
2010/12/30,19.61,0,-1.6056,-7.7178,11.294,6.4024,-1.0096,-7.7178,11.294,6.4024,-0.2916,1.8047,-5.6908,7.1036,25.7987,-0.074,2.3926,-5.5227,6.6255,23.5836
2010/12/31,19.63,0.102,-0.9087,-7.6236,11.4075,6.5109,-0.9087,-7.6236,11.4075,6.5109,-1.627,0.0468,-7.2252,5.361,24.3033,-1.9511,0.1903,-7.3661,4.5451,21.7451
2011/01/04,19.64,0.0509,4.5236,-9.5349,11.4642,-3.1082,0.0509,0.0509,0.0509,0.0509,-1.5123,0.1392,-9.8587,3.7676,10.1769,-1.8757,-0.2198,-10.429,2.5841,7.3887
2011/01/05,20.23,3.0041,3.1616,-6.8173,14.8127,-1.653,3.0565,3.0565,3.0565,3.0565,3.5141,-0.0026,-6.6911,7.4141,13.7165,3.4588,-0.5363,-7.331,6.1322,10.375
2011/01/06,20.29,0.2966,3.4676,-4.8313,15.1533,-3.1505,3.3622,3.3622,3.3622,3.3622,0.8079,1.1001,-3.7196,8.282,11.5968,0.8051,0.3388,-4.6527,6.9868,8.5614
2011/01/07,19.83,-2.2671,1.0189,-8.0668,12.5426,-3.5038,1.0189,1.0189,1.0189,1.0189,-2.7699,-0.0743,-6.8664,5.2826,8.5293,-2.4825,-0.2049,-7.088,4.3307,5.7857
2011/01/10,17.85,-9.9849,-9.0678,-15.0405,-0.5016,-13.976,-9.9849,-9.0678,-9.0678,-9.0678,-8.4698,-8.5379,-13.5422,-2.3923,-1.5211,-8.2925,-8.4805,-13.5702,-2.549,-3.6816
2011/01/11,17.28,-3.1933,-12.0163,-17.7535,-5.055,-17.1622,-12.8594,-11.9715,-11.9715,-11.9715,-3.6158,-10.4913,-16.6684,-4.9565,-5.0875,-3.7117,-10.1929,-16.7782,-4.8129,-7.6948
2011/01/12,17.22,-0.3472,-14.8789,-18.039,-5.5921,-16.9721,-13.1619,-12.2771,-12.2771,-12.2771,-0.9568,-14.3573,-17.4656,-4.919,-3.6502,-0.8995,-13.9762,-17.5268,-4.6792,-6.5989
2011/01/13,17.41,1.1034,-14.1942,-20.5023,-6.8486,-15.975,-12.2037,-11.3092,-11.3092,-11.3092,0.8743,-14.301,-17.8246,-5.7397,-5.7244,1.1373,-13.6927,-17.4711,-4.5864,-8.4888
2011/01/14,17.08,-1.8955,-13.8679,-23.3049,-4.5276,-20.2987,-13.8679,-12.9903,-12.9903,-12.9903,-0.6172,-12.4036,-19.5754,-1.5072,-8.1857,-0.3274,-11.7852,-18.8992,-0.4432,-10.5753
2011/01/17,16.14,-5.5035,-9.5798,-25.1392,-10.3831,-22.7382,-5.5035,-17.7789,-17.7789,-17.7789,-2.547,-6.7353,-19.9648,-1.6251,-7.9658,-1.7701,-5.5111,-18.814,0.2627,-9.5321
2011/01/18,16.44,1.8587,-4.8611,-23.7477,-12.5533,-19.8831,-3.7471,-16.2507,-16.2507,-16.2507,1.7715,-1.5223,-18.547,-4.6039,-4.2637,1.7459,-0.1555,-17.3966,-2.9058,-5.81
2011/01/19,16.7,1.5815,-3.0198,-22.5418,-15.614,-18.6954,-2.2249,-14.9262,-14.9262,-14.9262,-0.2276,-0.7973,-18.7324,-8.1558,-4.2865,-0.6605,0.0851,-17.9422,-6.4456,-6.3418
2011/01/20,15.43,-7.6048,-11.3728,-26.6635,-20.546,-17.0877,-9.6605,-21.3959,-21.3959,-21.3959,-4.8289,-6.406,-21.8632,-10.8634,-2.4039,-4.4628,-5.4566,-20.8373,-8.3457,-4.425
2011/01/21,15.44,0.0648,-9.6019,-26.4762,-21.6245,-17.0785,-9.6019,-21.3449,-21.3449,-21.3449,-1.3224,-7.0701,-21.3634,-13.8816,-3.532,-1.2347,-6.3172,-19.9196,-11.3471,-5.2626
2011/01/24,14.89,-3.5622,-7.7448,-24.836,-23.8365,-17.3239,-3.5622,-24.1468,-24.1468,-24.1468,-2.8619,-7.3705,-20.9482,-15.9443,-4.0475,-2.6082,-7.1165,-19.5255,-12.8946,-5.7945
2011/01/25,15.01,0.8059,-8.6984,-24.2303,-24.875,-15.769,-2.785,-23.5355,-23.5355,-23.5355,1.4944,-7.6227,-19.7668,-14.3812,-2.6505,1.3403,-7.4869,-18.447,-11.0083,-4.6091
2011/01/26,15.61,3.9973,-6.527,-21.2015,-25.2039,-9.9772,1.101,-20.479,-20.479,-20.479,2.7925,-4.8263,-17.5263,-16.0163,0.3449,2.6084,-4.4426,-16.3197,-12.9579,-1.9866
2011/01/27,15.67,0.3844,1.5554,-19.6411,-22.0788,-9.3697,1.4896,-20.1733,-20.1733,-20.1733,-1.0885,-1.0858,-18.6984,-15.0523,-1.541,-1.2089,-1.188,-17.6964,-12.3621,-4.2158
2011/01/28,15.86,1.2125,2.7202,-15.5935,-18.9578,-10.8991,2.7202,-19.2054,-19.2054,-19.2054,1.0802,1.3226,-16.1995,-11.8969,-3.0853,0.8702,0.9179,-15.3657,-9.325,-5.9158
2011/01/31,16,0.8827,7.4546,-18.4922,-19.233,-10.062,0.8827,-18.4922,-18.4922,-18.4922,-0.489,3.7977,-17.9845,-13.7877,-3.6612,-0.4215,3.1838,-17.1211,-11.2661,-6.3302
2011/02/01,15.92,-0.5,6.0626,-18.8998,-24.0098,-4.0965,0.3783,-0.5,-18.8998,-18.8998,-0.7938,1.4574,-18.6356,-17.0848,0.7831,-0.5251,1.2845,-17.5564,-14.2384,-1.7458
2011/02/09,16.29,2.3241,2.3241,-17.8519,-34.3677,-2.9203,2.3241,1.8125,-17.0149,-17.0149,3.2423,3.2423,-15.935,-25.8281,3.1965,3.5467,3.5467,-14.457,-23.9433,1.1739
2011/02/10,16.45,0.9822,3.3291,-7.8433,-30.7953,-3.9698,3.3291,2.8125,-16.1998,-16.1998,-0.598,2.6249,-8.7052,-23.4971,1.6304,-1.0743,2.4342,-7.724,-21.9905,-0.5677
2011/02/11,16.59,0.8511,4.2086,-3.9931,-27.9325,-3.2654,4.2086,3.6875,-15.4866,-15.4866,0.5242,3.1629,-4.7838,-19.7651,2.1467,0.3084,2.7503,-3.8712,-18.9498,-0.1831
2011/02/14,17,2.4714,6.784,-0.4685,-22.4809,-4.8153,2.4714,6.2501,-13.3979,-13.3979,-0.0666,3.0943,-4.1692,-20.1732,-0.9079,-0.6541,2.0782,-4.404,-20.7308,-3.8651
2011/02/15,17.07,0.4118,7.2237,-0.0586,-24.9343,-4.4233,2.8934,6.6876,-13.0413,-13.0413,0.4082,3.515,-3.778,-21.9522,-0.5033,0.4577,2.5454,-3.9664,-22.6665,-3.425
2011/02/16,17.44,2.1675,7.0596,2.1076,-23.6096,-2.3517,5.1236,9,-11.1565,-11.1565,1.3059,1.5734,-2.5215,-24.3765,0.796,1.197,0.2184,-2.817,-25.4674,-2.269
2011/02/17,17.44,0,6.0183,8.0544,-16.3552,-2.3517,5.1236,9,-11.1565,-11.1565,-0.1048,2.0774,-0.0786,-18.873,0.6903,0.0808,1.3886,-0.9858,-20.0148,-2.1901
2011/02/18,17.15,-1.6628,3.3756,4.3187,-18.4889,-3.9754,3.3756,7.1876,-12.6338,-12.6338,-0.7414,0.7923,-2.5458,-19.4542,-0.0562,-0.6209,0.4492,-3.289,-20.1112,-2.7974
2011/02/21,18.47,7.6968,8.6471,19.6244,-19.0625,3.4154,7.6968,15.4376,-5.9094,-5.9094,6.5048,7.4201,10.7735,-20.2682,6.4449,6.1751,7.3542,9.5468,-21.027,3.205
2011/02/22,17.85,-3.3568,4.5694,15.6088,-25.2202,0.5634,4.0816,11.5626,-9.0678,-9.0678,-0.7599,6.1706,9.9317,-24.4645,5.7718,-0.4752,6.3574,9.0261,-25.0228,2.7811
2011/02/23,17.94,0.5042,2.867,16.1917,-24.1761,-3.4965,4.6064,12.1251,-8.6093,-8.6093,0.2543,5.0684,10.2112,-25.086,0.5473,0.1508,5.2577,9.1905,-25.7901,-2.7703
2011/02/24,18.16,1.2263,4.1285,21.9611,-23.8576,-3.8645,5.8892,13.5001,-7.4886,-7.4886,0.6648,5.8779,14.2127,-24.3513,0.9309,0.7126,5.9223,12.9137,-24.1894,-2.2513
2011/02/25,18.81,3.5793,9.6793,25.3165,-21.6252,-0.7912,9.6793,17.5626,-4.1773,-4.1773,3.5806,10.4881,16.5603,-21.0888,5.4837,3.3629,10.1683,15.1673,-20.9915,2.1411
2011/02/28,18.76,-0.2658,1.5701,18.2851,-18.4349,-1.1592,-0.2658,17.2501,-4.432,-4.432,-1.1752,2.5209,12.0837,-19.3713,3.8391,-1.5571,2.1453,10.8791,-19.5608,0.1254
2011/03/01,18.89,0.693,5.8264,18.6559,-12.7081,1.6684,0.4254,0.693,-3.7697,-3.7697,0.2147,3.5277,13.7794,-15.5631,7.5527,0.2187,2.8574,12.1809,-15.8963,3.8401
2011/03/02,18.55,-1.7999,3.4003,16.5202,-15.5283,-6.5021,-1.3822,-1.1194,-5.5018,-5.5018,-1.6277,1.5893,11.933,-17.5593,-1.3852,-1.4489,1.2146,10.5555,-17.8268,-4.5437
2011/03/03,17.61,-5.0674,-3.0286,10.6157,-18.8854,-10.9708,-6.3796,-6.1301,-10.2904,-10.2904,-4.7132,-3.8382,6.6573,-20.5732,-5.0152,-4.4315,-3.9551,5.6563,-20.4859,-7.8382
2011/03/04,17.77,0.9086,-5.5289,11.6208,-18.1484,-5.2267,-5.5289,-5.2771,-9.4753,-9.4753,-0.4401,-7.5709,6.1879,-20.9228,-2.6101,-0.6016,-7.6389,5.0208,-20.9643,-5.8091
2011/03/07,17.91,0.7878,-4.5309,12.5001,-16.9681,-2.2914,0.7878,-4.5309,-8.7621,-8.7621,-1.0255,-7.4309,5.0989,-20.2993,-1.1494,-1.1419,-7.2493,3.8216,-20.3093,-4.4816
2011/03/08,18.17,1.4517,-3.8116,14.1333,-15.9187,-2.0486,2.2509,-3.145,-7.4376,-7.4376,1.3255,-6.4094,6.4921,-20.158,-0.3032,1.3621,-6.1912,5.2357,-20.0903,-3.5536
2011/03/09,18.16,-0.055,-2.1024,11.4796,-12.1857,-1.0354,2.1947,-3.1983,-7.4886,-7.4886,-0.1286,-4.9832,3.015,-17.7744,1.1784,-0.097,-4.9043,1.5326,-17.8536,-2.0135
2011/03/10,18.04,-0.6608,2.4418,9.6658,-14.1361,-2.7493,1.5194,-3.8379,-8.0999,-8.0999,0.8513,0.5654,4.517,-17.5031,0.2747,1.1138,0.6136,3.7784,-17.2325,-2.7661
2011/03/11,17.73,-1.7184,-0.2251,6.8717,-15.6116,-3.5889,-0.2251,-5.4904,-9.6791,-9.6791,-0.9363,0.0644,2.9934,-18.2795,0.2726,-0.7231,0.4906,2.7111,-17.8311,-2.7181
2011/03/14,17.94,1.1844,0.1675,5.5295,-19.4432,2.0478,1.1844,-4.371,-8.6093,-8.6093,1.0524,2.1651,4.1519,-19.7285,4.6862,0.7023,2.3653,4.1136,-19.2816,1.1159
2011/03/15,17.31,-3.5117,-4.7331,1.406,-20.4138,0.933,-2.3689,-7.7292,-11.8187,-11.8187,-2.1334,-1.3225,1.5154,-19.9933,3.7504,-1.7362,-0.7637,1.8398,-19.329,0.2784
2011/03/16,17.5,1.0976,-3.6344,0.3441,-19.8351,5.042,-1.2973,-6.7164,-10.8508,-10.8508,-0.0942,-1.2885,0.1124,-20.7247,7.2712,-0.2791,-0.9447,0.3543,-20.268,3.6118
2011/03/17,16.98,-2.9714,-5.8759,-2.6376,-21.2431,-5.6667,-4.2301,-9.4883,-13.4998,-13.4998,-1.8493,-3.9319,-1.636,-21.336,-0.6739,-1.4207,-3.4277,-1.1514,-20.5398,-3.4002
2011/03/18,17.52,3.1802,-1.1845,2.1574,-18.7385,-1.7937,-1.1845,-6.6098,-10.7489,-10.7489,2.8399,-0.2698,1.9131,-19.1021,2.9148,2.5839,-0.2108,2.0363,-18.4867,-0.2096
2011/03/21,17.48,-0.2283,-2.5641,-5.36,-16.7619,-2.7268,-0.2283,-6.823,-10.9527,-10.9527,-0.3055,-1.6099,-4.6035,-16.9016,2.5823,0.0385,-0.8686,-3.861,-15.6617,-0.0953
2011/03/22,17.25,-1.3158,-0.3466,-3.3614,-16.2215,-8.8748,-1.5411,-8.0491,-12.1243,-12.1243,-1.654,-1.1279,-5.4631,-17.4011,-4.0174,-1.8011,-0.934,-5.142,-16.4168,-6.6222
2011/03/23,17.8,3.1884,1.7143,-0.7804,-10.6875,-4.7109,1.5982,-5.1173,-9.3225,-9.3225,2.1618,1.1047,-3.6643,-13.5082,-1.3234,1.8621,1.1931,-3.5211,-12.7755,-4.4001
2011/03/24,17.62,-1.0112,3.7692,-2.9735,-11.0551,-5.2178,0.5708,-6.0767,-10.2395,-10.2395,-0.9517,2.0294,-5.2113,-14.418,-1.6709,-0.5982,2.0375,-4.7766,-13.4738,-4.4799
2011/03/25,17.69,0.3973,0.9704,-5.9542,-10.7017,-2.0486,0.9704,-5.7036,-9.8828,-9.8828,-0.6515,-1.4345,-9.0842,-14.9755,-0.6826,-0.9168,-1.4446,-8.7194,-14.2671,-3.9916
2011/03/28,17.57,-0.6783,0.515,-6.3432,-6.4928,-4.4068,-0.6783,-6.3432,-10.4941,-10.4941,-0.8844,-2.0069,-8.8166,-14.3545,-1.9761,-0.5602,-2.0344,-7.795,-13.4733,-4.859
2011/03/29,17.02,-3.1303,-1.3332,-9.2749,-13.2075,-7.8504,-3.7874,-9.2749,-13.2959,-13.2959,-2.2812,-2.6318,-10.8968,-19.2639,-2.6826,-2.1612,-2.3937,-9.7877,-18.4331,-5.0059
2011/03/30,16.52,-2.9377,-7.1909,-11.9402,-15.7572,-11.9401,-6.6138,-11.9402,-15.843,-15.843,-2.8619,-7.4199,-13.4468,-21.3452,-6.7899,-2.8811,-6.9387,-12.3869,-20.7244,-8.948
2011/03/31,16.73,1.2712,-5.0509,-10.8208,-14.7732,-11.9472,-5.4267,-10.8208,-14.7732,-14.7732,2.2278,-4.4479,-11.5186,-18.263,-6.4993,2.3015,-4.2239,-10.3705,-17.286,-8.6055
2011/05/10,15.03,0.3338,-1.4426,-9.5668,-8.6319,-13.2215,-0.3315,1.4856,-10.1613,-23.4334,-0.297,-0.026,-5.2061,-10.9224,-18.9812,-0.4127,0.3675,-3.8269,-10.0534,-21.3398
2011/06/10,13.57,-0.5132,-3.3476,-9.714,-24.7782,-22.101,-3.3476,1.1176,-18.8883,-30.8711,-0.5793,-2.5303,-3.5232,-17.7709,-26.2057,-0.8505,-2.5508,-3.8832,-16.6938,-27.6745
2011/06/24,14.15,0.8553,6.7925,-3.6105,-19.6935,-22.167,6.7925,5.4395,-15.4214,-27.9164,-1.2733,2.7719,-2.8789,-13.8304,-27.2528,-1.4714,2.0194,-3.6503,-13.7546,-29.108
2011/07/01,14.15,-0.4222,0,4.7372,-14.7591,-6.785,0,-0.4222,-0.4222,-27.9164,-0.3242,-0.4766,4.1378,-8.3322,-19.8054,-0.6069,-0.7304,3.1722,-8.5268,-22.7914
2011/07/04,14.54,2.7562,2.2504,3.5612,-12.4097,-3.8992,2.7562,2.3224,2.3224,-25.9296,0.8033,0.266,0.4391,-7.5958,-18.5828,0.3786,-0.5495,-0.9379,-8.1804,-21.9956
2011/07/05,14.59,0.3439,3.6222,3.9173,-12.1085,-0.8155,3.1096,2.6742,2.6742,-25.6749,0.2179,1.5194,0.6579,-7.3945,-16.7433,0.3271,0.9419,-0.6139,-7.8801,-20.1875
2011/07/06,14.5,-0.6169,4.4669,3.2763,-10.8242,-6.6921,2.4735,2.0409,2.0409,-26.1334,-0.4092,1.4191,0.2462,-4.7676,-20.0025,-0.3364,0.6573,-0.9483,-5.1723,-23.1986
2011/07/07,14.62,0.8276,2.8853,3.7615,-10.0862,-6.8787,3.3216,2.8853,2.8853,-25.5221,1.4125,1.7,1.906,-3.2117,-19.3096,1.2187,0.9749,0.5024,-3.6296,-22.5273
2011/07/08,14.56,-0.4104,2.8975,2.5352,-12.3948,-4.5869,2.8975,2.4631,2.4631,-25.8278,-0.5352,1.4847,0.7949,-5.1227,-17.6309,-0.6507,0.9303,-0.7803,-5.5151,-20.952
2011/07/11,14.15,-2.8159,-2.6822,4.2742,-12.6543,-10.0442,-2.8159,-0.4222,-0.4222,-27.9164,-2.9864,-2.3306,0.6448,-5.7965,-20.6882,-2.9415,-2.4081,-0.7929,-6.4759,-23.5128
2011/07/12,13.76,-2.7562,-5.6888,1.4002,-15.3231,-15.9436,-5.4945,-3.1667,-3.1667,-29.9031,-1.0578,-3.5739,-0.4197,-7.1221,-23.9911,-0.9652,-3.6651,-1.7504,-7.848,-26.412
2011/07/13,14.04,2.0349,-3.1724,3.5399,-14.4424,-18.0861,-3.5714,-1.1963,-1.1963,-28.4767,0.5422,-2.6528,0.0177,-6.6404,-28.1968,0.4141,-2.9396,-1.6568,-7.1219,-30.5245
2011/07/14,14.21,1.2108,-2.8044,2.0101,-14.346,-16.5587,-2.4038,0.0001,0.0001,-27.6107,0.6718,-3.3638,-0.9083,-7.2697,-26.6491,0.9022,-3.2431,-1.9905,-7.8086,-28.9355
2011/07/15,14.3,0.6334,-1.7857,1.6348,-13.3858,-13.907,-1.7857,0.6335,0.6335,-27.1522,0.2864,-2.5656,-2.5002,-6.3112,-25.9875,0.2106,-2.4043,-3.7501,-7.0177,-28.2259
2011/07/18,14.3,0,1.0601,7.9246,-11.8372,-13.333,0,0.6335,0.6335,-27.1522,0.1236,0.558,1.2626,-4.3053,-25.4067,0.2014,0.756,-0.0403,-5.1508,-27.3906
2011/07/19,14.48,1.2587,5.2326,9.283,-7.4169,-13.7065,1.2587,1.9001,1.9001,-26.2353,1.9721,3.6373,3.2596,-0.7287,-23.6231,2.1576,3.9331,2.1164,-1.4142,-25.212
2011/07/20,14.4,-0.5525,2.5641,10.4295,-8.8031,-16.2301,0.6992,1.3371,1.3371,-26.6428,-0.4537,2.6108,3.5942,-1.8569,-24.1847,-0.438,3.0511,2.69,-2.78,-25.7161
2011/07/21,14.09,-2.1528,-0.8445,6.7424,-11.5506,-17.312,-1.4686,-0.8445,-0.8445,-28.2221,-1.1513,0.7526,2.134,-3.2117,-24.2024,-1.1156,0.9903,1.506,-4.0846,-25.7406
2011/07/22,14.51,2.9808,1.4684,8.689,-7.4618,-15.7373,1.4684,2.1112,2.1112,-26.0825,2.7988,3.2767,3.9242,0.5443,-22.0701,2.6838,3.4827,3.0416,-0.4657,-23.6121
2011/07/25,13.57,-6.4783,-5.105,-4.099,-11.2493,-19.4656,-6.4783,-4.5039,-4.5039,-30.8711,-3.6246,-0.5895,-2.0494,-2.1326,-22.961,-3.3371,-0.1717,-2.1871,-2.8392,-24.22
2011/07/26,13.52,-0.3685,-6.6299,-4.4524,-9.9268,-20.9817,-6.8229,-4.8558,-4.8558,-31.1259,-0.8948,-3.3844,-2.9259,-2.0643,-24.3201,-0.6856,-2.9501,-2.8577,-2.2682,-25.4062
2011/07/27,13.61,0.6657,-5.4862,-4.2898,-7.9784,-18.7945,-6.2026,-4.2224,-4.2224,-30.6674,-0.0908,-3.0323,-3.0691,-1.1563,-23.2069,-0.0821,-2.6032,-3.1274,-1.554,-24.3258
2011/07/28,13.43,-1.3226,-4.6843,-4.6166,-8.6396,-20.8601,-7.4432,-5.4892,-5.4892,-31.5844,-0.7865,-2.6745,-2.8411,-2.6274,-23.0504,-0.692,-2.1859,-2.6734,-3.0996,-23.9742
2011/07/29,13.29,-1.0424,-8.408,-4.2508,-10.2634,-26.4932,-8.408,-6.4744,-6.4744,-32.2975,-0.7842,-6.0668,-3.3027,-3.2959,-27.9479,-0.7453,-5.4524,-3.3459,-3.6017,-28.8212
2011/08/01,13.45,1.2039,-0.8843,-4.9471,-9.1831,-23.5359,1.2039,1.2039,-5.3484,-31.4824,1.127,-1.4356,-2.9933,-2.206,-25.4062,1.0122,-1.1983,-2.6481,-2.626,-26.3322
2011/08/02,13.35,-0.7435,-1.2574,-5.6538,-9.8583,-24.4908,0.4514,0.4514,-6.0521,-31.9919,0.165,-0.3816,-2.8331,-2.0446,-24.6767,-0.0271,-0.5432,-2.6745,-2.6523,-25.4902
2011/08/03,13.35,0,-1.9104,-5.6538,-12.4592,-21.884,0.4514,0.4514,-6.0521,-31.9919,0.0289,-0.2621,-2.8051,-4.1677,-23.3812,0.0512,-0.4105,-2.6245,-4.8674,-24.2346
2011/08/04,13.42,0.5243,-0.0745,-7.703,-10.114,-22.1576,0.9781,0.9781,-5.5596,-31.6353,0.3162,0.8464,-3.2747,-4.02,-23.4735,0.3396,0.624,-2.6625,-4.9913,-24.3636
2011/08/05,12.98,-3.2787,-2.3327,-11.0351,-13.6396,-23.1496,-2.3327,-2.3327,-8.656,-33.8768,-1.1569,0.4676,-4.6016,-5.5516,-23.3112,-1.1793,0.184,-4.124,-6.8232,-24.3858
2011/08/08,11.75,-9.4761,-12.6394,-19.2996,-22.0824,-32.0415,-9.4761,-11.5877,-17.3118,-40.1427,-5.9076,-6.5211,-10.6459,-11.6886,-28.4989,-6.122,-6.8915,-10.1927,-12.9492,-29.5181
